trade_date,stock_id,stock_name,enrichment_status,enrichment_provider,ai_used,source_evidence_count,missing_data_flags,enriched_industry,enriched_industry_source,industry_main,industry_sub,sector_strength_mode,relative_strength_5d,relative_strength_20d,valuation_context,valuation_risk_level,margin_credit_context,margin_risk_level,margin_price_divergence,sector_context,risk_explanation,opportunity_explanation,data_quality_explanation,manual_review_focus,ai_summary,ai_warning,source_evidence_json
2026-05-28,00913,兆豐台灣晶圓製造,PARTIAL,rule_based,False,7,估值資料不足,ETF,manual,ETF,晶圓製造 ETF,industry_relative,0.0651657587867031,0.0444585273983947,估值資料不足，無法判斷 PE 是否偏高,UNKNOWN,"5 日融資變化 20，5 日股價報酬 16.05%，5 日法人買賣超 -990,316；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,ETF；相對 同產業 強弱分數 78.0，5 日相對強弱 6.52%，20 日相對強弱 4.45%；使用產業分類進行同產業相對比較,投資風險標籤：融資連增但股價不漲；資料不足另列檢查，不視為投資風險,候選分級 C，僅供排序與人工檢查,資料不足：估值資料不足,確認估值是否合理；補查資料缺口,投資風險標籤：融資連增但股價不漲；資料不足另列檢查，不視為投資風險；候選分級 C，僅供排序與人工檢查。此為紙上交易輔助說明，需人工確認。,資料不足時不做強結論；本說明僅供人工確認,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""candidate_grade"", ""field_value"": ""C"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""decision"", ""field_value"": ""WATCH_ONLY"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""margin_change_5d"", ""field_value"": 20.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""price_return_5d"", ""field_value"": 0.1604881418374395, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""liquidity_score"", ""field_value"": 75.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""risk_flags"", ""field_value"": ""融資連增但股價不漲"", ""confidence"": 0.8, ""warning"": """"}]"
2026-05-28,1409,新纖,OK,rule_based,False,10,,紡織纖維,manual,紡織纖維,紡織纖維,industry_relative,0.0,0.0,PE=14.00，紡織纖維比較基準中位數約 14.00，約為 1.00 倍；PB=0.73，殖利率=4.76%,LOW,"5 日融資變化 7,524，5 日股價報酬 22.42%，5 日法人買賣超 3,325,634；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,紡織纖維；相對 同產業 強弱分數 78.0，5 日相對強弱 0.00%，20 日相對強弱 0.00%；使用產業分類進行同產業相對比較,投資風險標籤：融資連增但股價不漲；資料不足另列檢查，不視為投資風險,候選分級 B，僅供排序與人工檢查,資料完整度可供輔助判斷,檢查停損、流動性與事件風險,投資風險標籤：融資連增但股價不漲；資料不足另列檢查，不視為投資風險；候選分級 B，僅供排序與人工檢查。此為紙上交易輔助說明，需人工確認。,,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""candidate_grade"", ""field_value"": ""B"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""decision"", ""field_value"": ""WATCH_ONLY"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""pe_ratio"", ""field_value"": 14.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""pb_ratio"", ""field_value"": 0.73, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""dividend_yield"", ""field_value"": 4.76, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""margin_change_5d"", ""field_value"": 7524.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""price_return_5d"", ""field_value"": 0.224188790560472, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""liquidity_score"", ""field_value"": 92.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""risk_flags"", ""field_value"": ""融資連增但股價不漲"", ""confidence"": 0.8, ""warning"": """"}]"
2026-05-28,2881,富邦金,OK,rule_based,False,9,,金融保險,manual,金融保險,金融保險,industry_relative,0.0027002463151517,-0.0162940507768094,PE=14.19，金融保險比較基準中位數約 11.98，約為 1.18 倍；PB=1.75，殖利率=3.86%,LOW,"5 日融資變化 -106，5 日股價報酬 14.46%，5 日法人買賣超 4,333,207；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,金融保險；相對 同產業 強弱分數 78.0，5 日相對強弱 0.27%，20 日相對強弱 -1.63%；使用產業分類進行同產業相對比較,資料不足另列檢查，不視為投資風險,候選分級 B，僅供排序與人工檢查,資料完整度可供輔助判斷,檢查停損、流動性與事件風險,資料不足另列檢查，不視為投資風險；候選分級 B，僅供排序與人工檢查。此為紙上交易輔助說明，需人工確認。,,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""candidate_grade"", ""field_value"": ""B"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""decision"", ""field_value"": ""WATCH_ONLY"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""pe_ratio"", ""field_value"": 14.19, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""pb_ratio"", ""field_value"": 1.75, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""dividend_yield"", ""field_value"": 3.86, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""margin_change_5d"", ""field_value"": -106.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""price_return_5d"", ""field_value"": 0.1446409989594173, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""liquidity_score"", ""field_value"": 92.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}]"
2026-05-28,00901,永豐智能車供應鏈,PARTIAL,rule_based,False,7,估值資料不足,ETF,manual,ETF,智能車供應鏈 ETF,industry_relative,-0.0016930394213927,-0.0322954391282315,估值資料不足，無法判斷 PE 是否偏高,UNKNOWN,"5 日融資變化 0，5 日股價報酬 9.36%，5 日法人買賣超 -6,314；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,ETF；相對 同產業 強弱分數 78.0，5 日相對強弱 -0.17%，20 日相對強弱 -3.23%；使用產業分類進行同產業相對比較,投資風險標籤：產業弱勢；資料不足另列檢查，不視為投資風險,候選分級 C，僅供排序與人工檢查,資料不足：估值資料不足,確認估值是否合理；補查資料缺口,投資風險標籤：產業弱勢；資料不足另列檢查，不視為投資風險；候選分級 C，僅供排序與人工檢查。此為紙上交易輔助說明，需人工確認。,資料不足時不做強結論；本說明僅供人工確認,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""candidate_grade"", ""field_value"": ""C"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""decision"", ""field_value"": ""WATCH_ONLY"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""margin_change_5d"", ""field_value"": 0.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""price_return_5d"", ""field_value"": 0.0936293436293436, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""liquidity_score"", ""field_value"": 60.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""risk_flags"", ""field_value"": ""產業弱勢"", ""confidence"": 0.8, ""warning"": """"}]"
2026-05-28,1568,倉佑,OK,rule_based,False,11,,汽車工業,manual,汽車工業,汽車工業,industry_relative,0.2437737290982781,0.0701301509746853,PE=27.99，汽車工業比較基準中位數約 77.17，約為 0.36 倍；PB=2.09，殖利率=2.67%,LOW,"5 日融資變化 47，5 日股價報酬 44.99%，5 日法人買賣超 427,308；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,汽車工業；相對 同產業 強弱分數 78.0，5 日相對強弱 24.38%，20 日相對強弱 7.01%；使用產業分類進行同產業相對比較,投資風險標籤：融資連增但股價不漲,候選分級 D，僅供排序與人工檢查,資料完整度可供輔助判斷,檢查停損、流動性與事件風險,投資風險標籤：融資連增但股價不漲；候選分級 D，僅供排序與人工檢查。此為紙上交易輔助說明，需人工確認。,,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""candidate_grade"", ""field_value"": ""D"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""decision"", ""field_value"": ""NO_TRADE"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""pe_ratio"", ""field_value"": 27.99, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""pb_ratio"", ""field_value"": 2.09, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""dividend_yield"", ""field_value"": 2.67, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""margin_change_5d"", ""field_value"": 47.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""price_return_5d"", ""field_value"": 0.4499121265377857, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""liquidity_score"", ""field_value"": 60.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""event_risk_level"", ""field_value"": ""MEDIUM"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""risk_flags"", ""field_value"": ""融資連增但股價不漲；未通過既有風控"", ""confidence"": 0.8, ""warning"": """"}]"
2026-05-28,1530,亞崴,OK,rule_based,False,11,,電機機械,manual,電機機械,電機機械,industry_relative,0.1519661802730531,0.1635210680261468,PE=28.43，電機機械比較基準中位數約 130.95，約為 0.22 倍；PB=0.96，殖利率=3.06%,LOW,"5 日融資變化 63，5 日股價報酬 28.78%，5 日法人買賣超 -22,434；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,電機機械；相對 同產業 強弱分數 78.0，5 日相對強弱 15.20%，20 日相對強弱 16.35%；使用產業分類進行同產業相對比較,投資風險標籤：融資連增但股價不漲；流動性偏低,候選分級 C，僅供排序與人工檢查,資料完整度可供輔助判斷,檢查停損、流動性與事件風險,投資風險標籤：融資連增但股價不漲；流動性偏低；候選分級 C，僅供排序與人工檢查。此為紙上交易輔助說明，需人工確認。,,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""candidate_grade"", ""field_value"": ""C"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""decision"", ""field_value"": ""WATCH_ONLY"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""pe_ratio"", ""field_value"": 28.43, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""pb_ratio"", ""field_value"": 0.96, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""dividend_yield"", ""field_value"": 3.06, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""margin_change_5d"", ""field_value"": 63.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""price_return_5d"", ""field_value"": 0.2877697841726616, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""liquidity_score"", ""field_value"": 50.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""event_risk_level"", ""field_value"": ""MEDIUM"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""risk_flags"", ""field_value"": ""融資連增但股價不漲；流動性偏低；注意股"", ""confidence"": 0.8, ""warning"": """"}]"
2026-05-28,1563,巧新,OK,rule_based,False,11,,汽車工業,manual,汽車工業,汽車工業,industry_relative,0.1308419089062255,0.1818660991476876,PE=126.36，汽車工業比較基準中位數約 77.17，約為 1.64 倍；PB=1.47，殖利率=3.60%；估值明顯高於比較基準，若成長未持續，評價可能受壓縮,HIGH,"5 日融資變化 792，5 日股價報酬 33.70%，5 日法人買賣超 -952,045；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,汽車工業；相對 同產業 強弱分數 78.0，5 日相對強弱 13.08%，20 日相對強弱 18.19%；使用產業分類進行同產業相對比較,投資風險標籤：融資連增但股價不漲；PE 偏高；估值風險 HIGH：PE=126.36，汽車工業比較基準中位數約 77.17，約為 1.64 倍；PB=1.47，殖利率=3.60%；估值明顯高於比較基準，若成長未持續，評價可能受壓縮,候選分級 C，僅供排序與人工檢查,資料完整度可供輔助判斷,確認估值是否合理,投資風險標籤：融資連增但股價不漲；PE 偏高；估值風險 HIGH：PE=126.36，汽車工業比較基準中位數約 77.17，約為 1.64 倍；PB=1.47，殖利率=3.60%；估值明顯高於比較基準，若成長未持續，評價可能受壓縮；候選分級 C，僅供排序與人工檢查。此為紙上交易輔助說明，需人工確認。,,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""candidate_grade"", ""field_value"": ""C"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""decision"", ""field_value"": ""WATCH_ONLY"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""pe_ratio"", ""field_value"": 126.36, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""pb_ratio"", ""field_value"": 1.47, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""dividend_yield"", ""field_value"": 3.6, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""margin_change_5d"", ""field_value"": 792.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""price_return_5d"", ""field_value"": 0.336980306345733, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""liquidity_score"", ""field_value"": 75.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""event_risk_level"", ""field_value"": ""MEDIUM"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""risk_flags"", ""field_value"": ""融資連增但股價不漲；PE 偏高；注意股"", ""confidence"": 0.8, ""warning"": """"}]"
2026-05-28,3311,閎暉,OK,rule_based,False,10,,通信網路業,manual,通信網路業,通信網路業,industry_relative,0.0687901894915016,-0.0004810152775557,PE=22.52，通信網路業比較基準中位數約 22.52，約為 1.00 倍；PB=0.94，殖利率=1.72%,LOW,"5 日融資變化 337，5 日股價報酬 11.47%，5 日法人買賣超 785,272；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,通信網路業；相對 同產業 強弱分數 78.0，5 日相對強弱 6.88%，20 日相對強弱 -0.05%；使用產業分類進行同產業相對比較,投資風險標籤：融資連增但股價不漲,候選分級 D，僅供排序與人工檢查,資料完整度可供輔助判斷,檢查停損、流動性與事件風險,投資風險標籤：融資連增但股價不漲；候選分級 D，僅供排序與人工檢查。此為紙上交易輔助說明，需人工確認。,,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""candidate_grade"", ""field_value"": ""D"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""decision"", ""field_value"": ""NO_TRADE"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""pe_ratio"", ""field_value"": 22.52, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""pb_ratio"", ""field_value"": 0.94, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""dividend_yield"", ""field_value"": 1.72, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""margin_change_5d"", ""field_value"": 337.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""price_return_5d"", ""field_value"": 0.1146788990825689, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""liquidity_score"", ""field_value"": 60.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""risk_flags"", ""field_value"": ""融資連增但股價不漲；未通過既有風控"", ""confidence"": 0.8, ""warning"": """"}]"
2026-05-28,00927,群益半導體收益,PARTIAL,rule_based,False,7,估值資料不足,ETF,manual,ETF,半導體收益 ETF,industry_relative,0.0355292807958514,0.091798013832103,估值資料不足，無法判斷 PE 是否偏高,UNKNOWN,"5 日融資變化 -162，5 日股價報酬 13.09%，5 日法人買賣超 -6,849,928；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,ETF；相對 同產業 強弱分數 78.0，5 日相對強弱 3.55%，20 日相對強弱 9.18%；使用產業分類進行同產業相對比較,投資風險標籤：未通過既有風控；資料不足另列檢查，不視為投資風險,候選分級 D，僅供排序與人工檢查,資料不足：估值資料不足,確認估值是否合理；補查資料缺口,投資風險標籤：未通過既有風控；資料不足另列檢查，不視為投資風險；候選分級 D，僅供排序與人工檢查。此為紙上交易輔助說明，需人工確認。,資料不足時不做強結論；本說明僅供人工確認,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""candidate_grade"", ""field_value"": ""D"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""decision"", ""field_value"": ""NO_TRADE"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""margin_change_5d"", ""field_value"": -162.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""price_return_5d"", ""field_value"": 0.1308516638465877, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""liquidity_score"", ""field_value"": 92.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""risk_flags"", ""field_value"": ""未通過既有風控"", ""confidence"": 0.8, ""warning"": """"}]"
2026-05-28,00876,元大全球5G,PARTIAL,rule_based,False,7,估值資料不足,ETF,manual,ETF,全球5G ETF,industry_relative,-0.0142735153510939,-0.014253419465996,估值資料不足，無法判斷 PE 是否偏高,UNKNOWN,"5 日融資變化 1，5 日股價報酬 8.10%，5 日法人買賣超 -126,618；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,ETF；相對 同產業 強弱分數 78.0，5 日相對強弱 -1.43%，20 日相對強弱 -1.43%；使用產業分類進行同產業相對比較,投資風險標籤：產業弱勢；融資連增但股價不漲；資料不足另列檢查，不視為投資風險,候選分級 D，僅供排序與人工檢查,資料不足：估值資料不足,確認估值是否合理；補查資料缺口,投資風險標籤：產業弱勢；融資連增但股價不漲；資料不足另列檢查，不視為投資風險；候選分級 D，僅供排序與人工檢查。此為紙上交易輔助說明，需人工確認。,資料不足時不做強結論；本說明僅供人工確認,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""candidate_grade"", ""field_value"": ""D"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""decision"", ""field_value"": ""NO_TRADE"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""margin_change_5d"", ""field_value"": 1.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""price_return_5d"", ""field_value"": 0.0810488676996423, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""liquidity_score"", ""field_value"": 60.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-05-28"", ""field_name"": ""risk_flags"", ""field_value"": ""產業弱勢；融資連增但股價不漲；未通過既有風控"", ""confidence"": 0.8, ""warning"": """"}]"
