trade_date,stock_id,stock_name,enrichment_status,enrichment_provider,ai_used,source_evidence_count,missing_data_flags,enriched_industry,enriched_industry_source,industry_main,industry_sub,sector_strength_mode,relative_strength_5d,relative_strength_20d,valuation_context,valuation_risk_level,margin_credit_context,margin_risk_level,margin_price_divergence,sector_context,risk_explanation,opportunity_explanation,data_quality_explanation,manual_review_focus,ai_summary,ai_warning,source_evidence_json
2026-06-01,00918,大華優利高填息30,PARTIAL,rule_based,False,8,估值資料不足,全市場,candidate,全市場,,market_relative_fallback,0.0628241165959357,0.1812195286012136,估值資料不足，無法判斷 PE 是否偏高,UNKNOWN,"5 日融資變化 3,774，5 日股價報酬 9.45%，5 日法人買賣超 -67,171,311；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,全市場；相對 全市場平均 強弱分數 78.0，5 日相對強弱 6.28%，20 日相對強弱 18.12%；目前缺少正式產業分類，因此只能視為全市場相對強弱，不能直接推論為同產業強勢,投資風險標籤：融資連增但股價不漲；融資暴增但法人賣超；資料不足另列檢查，不視為投資風險,候選分級 C，僅供排序與人工檢查,資料不足：估值資料不足,確認估值是否合理；補查資料缺口,投資風險標籤：融資連增但股價不漲；融資暴增但法人賣超；資料不足另列檢查，不視為投資風險；候選分級 C，僅供排序與人工檢查。,資料不足時不做強結論；本說明僅供人工確認,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""candidate_grade"", ""field_value"": ""C"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""decision"", ""field_value"": ""WATCH_ONLY"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""margin_change_5d"", ""field_value"": 3774.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""price_return_5d"", ""field_value"": 0.094502335609055, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""liquidity_score"", ""field_value"": 92.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""risk_flags"", ""field_value"": ""融資連增但股價不漲；融資暴增但法人賣超"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""sector_strength_warning"", ""field_value"": ""缺少產業分類，使用全市場相對強弱"", ""confidence"": 0.8, ""warning"": """"}]"
2026-06-01,00962,台新AI優息動能,PARTIAL,rule_based,False,8,估值資料不足,全市場,candidate,全市場,,market_relative_fallback,0.0581628314360858,0.1190726674548839,估值資料不足，無法判斷 PE 是否偏高,UNKNOWN,"5 日融資變化 260，5 日股價報酬 8.98%，5 日法人買賣超 -6,973,875；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,全市場；相對 全市場平均 強弱分數 78.0，5 日相對強弱 5.82%，20 日相對強弱 11.91%；目前缺少正式產業分類，因此只能視為全市場相對強弱，不能直接推論為同產業強勢,投資風險標籤：融資連增但股價不漲；資料不足另列檢查，不視為投資風險,候選分級 C，僅供排序與人工檢查,資料不足：估值資料不足,確認估值是否合理；補查資料缺口,投資風險標籤：融資連增但股價不漲；資料不足另列檢查，不視為投資風險；候選分級 C，僅供排序與人工檢查。,資料不足時不做強結論；本說明僅供人工確認,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""candidate_grade"", ""field_value"": ""C"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""decision"", ""field_value"": ""WATCH_ONLY"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""margin_change_5d"", ""field_value"": 260.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""price_return_5d"", ""field_value"": 0.0898410504492051, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""liquidity_score"", ""field_value"": 60.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""risk_flags"", ""field_value"": ""融資連增但股價不漲"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""sector_strength_warning"", ""field_value"": ""缺少產業分類，使用全市場相對強弱"", ""confidence"": 0.8, ""warning"": """"}]"
2026-06-01,00913,兆豐台灣晶圓製造,PARTIAL,rule_based,False,6,估值資料不足,ETF,manual,ETF,晶圓製造 ETF,industry_relative,0.0441863329284884,0.0326853289814907,估值資料不足，無法判斷 PE 是否偏高,UNKNOWN,"5 日融資變化 -13，5 日股價報酬 8.61%，5 日法人買賣超 -2,209,937；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,ETF；相對 同產業 強弱分數 68.0，5 日相對強弱 4.42%，20 日相對強弱 3.27%；使用產業分類進行同產業相對比較,資料不足另列檢查，不視為投資風險,候選分級 C，僅供排序與人工檢查,資料不足：估值資料不足,確認估值是否合理；補查資料缺口,資料不足另列檢查，不視為投資風險；候選分級 C，僅供排序與人工檢查。,資料不足時不做強結論；本說明僅供人工確認,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""candidate_grade"", ""field_value"": ""C"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""decision"", ""field_value"": ""WATCH_ONLY"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""margin_change_5d"", ""field_value"": -13.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""price_return_5d"", ""field_value"": 0.0860954763393788, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""liquidity_score"", ""field_value"": 75.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""sector_strength_score"", ""field_value"": 68.0, ""confidence"": 0.8, ""warning"": """"}]"
2026-06-01,3652,精聯,OK,rule_based,False,10,,電腦及週邊設備業,twse,電腦及週邊設備業,電腦及週邊設備業,industry_relative,0.0759103879562038,0.0664885734340384,PE=25.07，電腦及週邊設備業比較基準中位數約 24.00，約為 1.04 倍；PB=1.40，殖利率=3.42%,LOW,"5 日融資變化 11，5 日股價報酬 13.93%，5 日法人買賣超 63,100；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,電腦及週邊設備業；相對 同產業 強弱分數 78.0，5 日相對強弱 7.59%，20 日相對強弱 6.65%；使用產業分類進行同產業相對比較,投資風險標籤：融資連增但股價不漲；流動性偏低,候選分級 B，僅供排序與人工檢查,資料完整度可供輔助判斷,檢查停損、流動性與事件風險,投資風險標籤：融資連增但股價不漲；流動性偏低；候選分級 B，僅供排序與人工檢查。,,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""candidate_grade"", ""field_value"": ""B"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""decision"", ""field_value"": ""WATCH_ONLY"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""pe_ratio"", ""field_value"": 25.07, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""pb_ratio"", ""field_value"": 1.4, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""dividend_yield"", ""field_value"": 3.42, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""margin_change_5d"", ""field_value"": 11.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""price_return_5d"", ""field_value"": 0.1392801251956181, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""liquidity_score"", ""field_value"": 50.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""risk_flags"", ""field_value"": ""融資連增但股價不漲；流動性偏低"", ""confidence"": 0.8, ""warning"": """"}]"
2026-06-01,00735,國泰臺韓科技,PARTIAL,rule_based,False,8,估值資料不足,全市場,candidate,全市場,,market_relative_fallback,0.0764170190821187,0.1292661024815512,估值資料不足，無法判斷 PE 是否偏高,UNKNOWN,"5 日融資變化 328，5 日股價報酬 10.81%，5 日法人買賣超 -3,577,794；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,全市場；相對 全市場平均 強弱分數 78.0，5 日相對強弱 7.64%，20 日相對強弱 12.93%；目前缺少正式產業分類，因此只能視為全市場相對強弱，不能直接推論為同產業強勢,投資風險標籤：融資連增但股價不漲；資料不足另列檢查，不視為投資風險,候選分級 C，僅供排序與人工檢查,資料不足：估值資料不足,確認估值是否合理；補查資料缺口,投資風險標籤：融資連增但股價不漲；資料不足另列檢查，不視為投資風險；候選分級 C，僅供排序與人工檢查。,資料不足時不做強結論；本說明僅供人工確認,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""candidate_grade"", ""field_value"": ""C"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""decision"", ""field_value"": ""WATCH_ONLY"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""margin_change_5d"", ""field_value"": 328.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""price_return_5d"", ""field_value"": 0.108095238095238, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""liquidity_score"", ""field_value"": 92.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""risk_flags"", ""field_value"": ""融資連增但股價不漲"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""sector_strength_warning"", ""field_value"": ""缺少產業分類，使用全市場相對強弱"", ""confidence"": 0.8, ""warning"": """"}]"
2026-06-01,8104,錸寶,PARTIAL,rule_based,False,9,估值資料不足,光電業,twse,光電業,光電業,industry_relative,0.1323392774825879,0.0818261471266698,估值資料不足，無法判斷 PE 是否偏高,UNKNOWN,"5 日融資變化 258，5 日股價報酬 15.60%，5 日法人買賣超 -509,474；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,光電業；相對 同產業 強弱分數 78.0，5 日相對強弱 13.23%，20 日相對強弱 8.18%；使用產業分類進行同產業相對比較,投資風險標籤：融資連增但股價不漲；PE 為空或負值；EPS 為負；月營收 YoY 明顯衰退；資料不足另列檢查，不視為投資風險,候選分級 D，僅供排序與人工檢查,資料不足：估值資料不足,確認估值是否合理；補查資料缺口,投資風險標籤：融資連增但股價不漲；PE 為空或負值；EPS 為負；月營收 YoY 明顯衰退；資料不足另列檢查，不視為投資風險；候選分級 D，僅供排序與人工檢查。,資料不足時不做強結論；本說明僅供人工確認,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""candidate_grade"", ""field_value"": ""D"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""decision"", ""field_value"": ""NO_TRADE"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""pb_ratio"", ""field_value"": 1.52, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""dividend_yield"", ""field_value"": 0.49, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""margin_change_5d"", ""field_value"": 258.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""price_return_5d"", ""field_value"": 0.1559888579387187, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""liquidity_score"", ""field_value"": 75.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""risk_flags"", ""field_value"": ""融資連增但股價不漲；PE 為空或負值；EPS 為負；月營收 YoY 明顯衰退；未通過既有風控"", ""confidence"": 0.8, ""warning"": """"}]"
2026-06-01,1563,巧新,OK,rule_based,False,11,,汽車工業,manual,汽車工業,汽車工業,industry_relative,0.4515932099222979,0.5953538595703671,PE=151.59，汽車工業比較基準中位數約 151.59，約為 1.00 倍；PB=1.76，殖利率=3.00%,LOW,"5 日融資變化 714，5 日股價報酬 51.96%，5 日法人買賣超 991,336；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,汽車工業；相對 同產業 強弱分數 78.0，5 日相對強弱 45.16%，20 日相對強弱 59.54%；使用產業分類進行同產業相對比較,投資風險標籤：融資連增但股價不漲；PE 偏高,候選分級 D，僅供排序與人工檢查,資料完整度可供輔助判斷,檢查停損、流動性與事件風險,投資風險標籤：融資連增但股價不漲；PE 偏高；候選分級 D，僅供排序與人工檢查。,,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""candidate_grade"", ""field_value"": ""D"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""decision"", ""field_value"": ""NO_TRADE"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""pe_ratio"", ""field_value"": 151.59, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""pb_ratio"", ""field_value"": 1.76, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""dividend_yield"", ""field_value"": 3.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""margin_change_5d"", ""field_value"": 714.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""price_return_5d"", ""field_value"": 0.5195652173913046, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""liquidity_score"", ""field_value"": 92.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""event_risk_level"", ""field_value"": ""MEDIUM"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""risk_flags"", ""field_value"": ""融資連增但股價不漲；PE 偏高；未通過既有風控"", ""confidence"": 0.8, ""warning"": """"}]"
2026-06-01,8454,富邦媒,OK,rule_based,False,10,,數位雲端,twse,數位雲端,數位雲端,industry_relative,0.2269815649425082,0.1431319479061976,PE=22.04，數位雲端比較基準中位數約 22.32，約為 0.99 倍；PB=5.91，殖利率=4.33%,LOW,"5 日融資變化 -172，5 日股價報酬 28.46%，5 日法人買賣超 -970,852；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,數位雲端；相對 同產業 強弱分數 78.0，5 日相對強弱 22.70%，20 日相對強弱 14.31%；使用產業分類進行同產業相對比較,投資風險標籤：PB 偏高,候選分級 B，僅供排序與人工檢查,資料完整度可供輔助判斷,檢查停損、流動性與事件風險,投資風險標籤：PB 偏高；候選分級 B，僅供排序與人工檢查。,,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""candidate_grade"", ""field_value"": ""B"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""decision"", ""field_value"": ""WATCH_ONLY"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""pe_ratio"", ""field_value"": 22.04, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""pb_ratio"", ""field_value"": 5.91, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""dividend_yield"", ""field_value"": 4.33, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""margin_change_5d"", ""field_value"": -172.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""price_return_5d"", ""field_value"": 0.2845744680851063, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""liquidity_score"", ""field_value"": 92.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""risk_flags"", ""field_value"": ""PB 偏高"", ""confidence"": 0.8, ""warning"": """"}]"
2026-06-01,7765,中華資安,OK,rule_based,False,10,,數位雲端,twse,數位雲端,數位雲端,industry_relative,0.0440331131175644,-0.023990092166662,PE=22.32，數位雲端比較基準中位數約 22.32，約為 1.00 倍；PB=4.58，殖利率=3.91%,LOW,"5 日融資變化 63，5 日股價報酬 10.16%，5 日法人買賣超 -49,392；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,數位雲端；相對 同產業 強弱分數 50.0，5 日相對強弱 4.40%，20 日相對強弱 -2.40%；使用產業分類進行同產業相對比較,投資風險標籤：融資連增但股價不漲,候選分級 D，僅供排序與人工檢查,資料完整度可供輔助判斷,檢查停損、流動性與事件風險,投資風險標籤：融資連增但股價不漲；候選分級 D，僅供排序與人工檢查。,,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""candidate_grade"", ""field_value"": ""D"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""decision"", ""field_value"": ""NO_TRADE"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""pe_ratio"", ""field_value"": 22.32, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""pb_ratio"", ""field_value"": 4.58, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""dividend_yield"", ""field_value"": 3.91, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""margin_change_5d"", ""field_value"": 63.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""price_return_5d"", ""field_value"": 0.1016260162601625, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""liquidity_score"", ""field_value"": 60.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""sector_strength_score"", ""field_value"": 50.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""risk_flags"", ""field_value"": ""融資連增但股價不漲；未通過既有風控"", ""confidence"": 0.8, ""warning"": """"}]"
2026-06-01,8473,山林水,OK,rule_based,False,11,,綠能環保,twse,綠能環保,綠能環保,industry_relative,0.2763836313303667,0.5365239118730211,PE=17.68，綠能環保比較基準中位數約 17.68，約為 1.00 倍；PB=1.29，殖利率=3.73%,LOW,"5 日融資變化 134，5 日股價報酬 31.59%，5 日法人買賣超 -798,172；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,綠能環保；相對 同產業 強弱分數 78.0，5 日相對強弱 27.64%，20 日相對強弱 53.65%；使用產業分類進行同產業相對比較,投資風險標籤：融資連增但股價不漲,候選分級 D，僅供排序與人工檢查,資料完整度可供輔助判斷,檢查停損、流動性與事件風險,投資風險標籤：融資連增但股價不漲；候選分級 D，僅供排序與人工檢查。,,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""candidate_grade"", ""field_value"": ""D"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""decision"", ""field_value"": ""NO_TRADE"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""pe_ratio"", ""field_value"": 17.68, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""pb_ratio"", ""field_value"": 1.29, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""dividend_yield"", ""field_value"": 3.73, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""margin_change_5d"", ""field_value"": 134.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""price_return_5d"", ""field_value"": 0.3159144893111638, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""liquidity_score"", ""field_value"": 75.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""event_risk_level"", ""field_value"": ""MEDIUM"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-01"", ""field_name"": ""risk_flags"", ""field_value"": ""融資連增但股價不漲；未通過既有風控"", ""confidence"": 0.8, ""warning"": """"}]"
