trade_date,stock_id,stock_name,enrichment_status,enrichment_provider,ai_used,source_evidence_count,missing_data_flags,enriched_industry,enriched_industry_source,industry_main,industry_sub,sector_strength_mode,relative_strength_5d,relative_strength_20d,valuation_context,valuation_risk_level,margin_credit_context,margin_risk_level,margin_price_divergence,sector_context,risk_explanation,opportunity_explanation,data_quality_explanation,manual_review_focus,ai_summary,ai_warning,source_evidence_json
2026-06-03,00962,台新AI優息動能,PARTIAL,rule_based,False,6,估值資料不足,ETF,manual_verified,ETF,AI 優息動能 ETF,industry_relative,0.0898721169342381,0.0165002489199766,估值資料不足，無法判斷 PE 是否偏高,UNKNOWN,"5 日融資變化 -35，5 日股價報酬 13.20%，5 日法人買賣超 1,386,691；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,ETF；相對 同產業 強弱分數 68.0，5 日相對強弱 8.99%，20 日相對強弱 1.65%；使用產業分類進行同產業相對比較,資料不足另列檢查，不視為投資風險,候選分級 C，僅供排序與人工檢查,資料不足：估值資料不足,確認估值是否合理；補查資料缺口,資料不足另列檢查，不視為投資風險；候選分級 C，僅供排序與人工檢查。,資料不足時不做強結論；本說明僅供人工確認,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""candidate_grade"", ""field_value"": ""C"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""decision"", ""field_value"": ""WATCH_ONLY"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""margin_change_5d"", ""field_value"": -35.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""price_return_5d"", ""field_value"": 0.1319972356599861, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""liquidity_score"", ""field_value"": 60.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""sector_strength_score"", ""field_value"": 68.0, ""confidence"": 0.8, ""warning"": """"}]"
2026-06-03,00961,FT臺灣永續高息,PARTIAL,rule_based,False,8,估值資料不足,全市場,candidate,全市場,,market_relative_fallback,0.0637527971996908,0.1248241452936281,估值資料不足，無法判斷 PE 是否偏高,UNKNOWN,"5 日融資變化 258，5 日股價報酬 11.69%，5 日法人買賣超 -9,786,296；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,全市場；相對 全市場平均 強弱分數 78.0，5 日相對強弱 6.38%，20 日相對強弱 12.48%；目前缺少正式產業分類，因此只能視為全市場相對強弱，不能直接推論為同產業強勢,投資風險標籤：融資連增但股價不漲；資料不足另列檢查，不視為投資風險,候選分級 C，僅供排序與人工檢查,資料不足：估值資料不足,確認估值是否合理；補查資料缺口,投資風險標籤：融資連增但股價不漲；資料不足另列檢查，不視為投資風險；候選分級 C，僅供排序與人工檢查。,資料不足時不做強結論；本說明僅供人工確認,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""candidate_grade"", ""field_value"": ""C"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""decision"", ""field_value"": ""WATCH_ONLY"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""margin_change_5d"", ""field_value"": 258.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""price_return_5d"", ""field_value"": 0.1169154228855722, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""liquidity_score"", ""field_value"": 75.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""risk_flags"", ""field_value"": ""融資連增但股價不漲"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""sector_strength_warning"", ""field_value"": ""缺少產業分類，使用全市場相對強弱"", ""confidence"": 0.8, ""warning"": """"}]"
2026-06-03,00918,大華優利高填息30,PARTIAL,rule_based,False,7,估值資料不足,ETF,manual_verified,ETF,高股息 ETF,industry_relative,0.0688692790333557,0.074458108204488,估值資料不足，無法判斷 PE 是否偏高,UNKNOWN,"5 日融資變化 660，5 日股價報酬 11.10%，5 日法人買賣超 -53,061,484；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,ETF；相對 同產業 強弱分數 78.0，5 日相對強弱 6.89%，20 日相對強弱 7.45%；使用產業分類進行同產業相對比較,投資風險標籤：融資連增但股價不漲；資料不足另列檢查，不視為投資風險,候選分級 C，僅供排序與人工檢查,資料不足：估值資料不足,確認估值是否合理；補查資料缺口,投資風險標籤：融資連增但股價不漲；資料不足另列檢查，不視為投資風險；候選分級 C，僅供排序與人工檢查。,資料不足時不做強結論；本說明僅供人工確認,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""candidate_grade"", ""field_value"": ""C"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""decision"", ""field_value"": ""WATCH_ONLY"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""margin_change_5d"", ""field_value"": 660.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""price_return_5d"", ""field_value"": 0.1109943977591036, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""liquidity_score"", ""field_value"": 92.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""risk_flags"", ""field_value"": ""融資連增但股價不漲"", ""confidence"": 0.8, ""warning"": """"}]"
2026-06-03,00916,國泰全球品牌50,PARTIAL,rule_based,False,8,估值資料不足,全市場,candidate,全市場,,market_relative_fallback,0.0627172026402987,0.0324081190108812,估值資料不足，無法判斷 PE 是否偏高,UNKNOWN,"5 日融資變化 190，5 日股價報酬 11.59%，5 日法人買賣超 -2,559,780；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,全市場；相對 全市場平均 強弱分數 68.0，5 日相對強弱 6.27%，20 日相對強弱 3.24%；目前缺少正式產業分類，因此只能視為全市場相對強弱，不能直接推論為同產業強勢,投資風險標籤：融資連增但股價不漲；資料不足另列檢查，不視為投資風險,候選分級 C，僅供排序與人工檢查,資料不足：估值資料不足,確認估值是否合理；補查資料缺口,投資風險標籤：融資連增但股價不漲；資料不足另列檢查，不視為投資風險；候選分級 C，僅供排序與人工檢查。,資料不足時不做強結論；本說明僅供人工確認,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""candidate_grade"", ""field_value"": ""C"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""decision"", ""field_value"": ""WATCH_ONLY"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""margin_change_5d"", ""field_value"": 190.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""price_return_5d"", ""field_value"": 0.1158798283261801, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""liquidity_score"", ""field_value"": 60.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""sector_strength_score"", ""field_value"": 68.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""risk_flags"", ""field_value"": ""融資連增但股價不漲"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""sector_strength_warning"", ""field_value"": ""缺少產業分類，使用全市場相對強弱"", ""confidence"": 0.8, ""warning"": """"}]"
2026-06-03,6890,來億-KY,OK,rule_based,False,9,,運動休閒,twse,運動休閒,運動休閒,industry_relative,0.1627120136359462,0.309085155579287,PE=18.94，運動休閒比較基準中位數約 18.37，約為 1.03 倍；PB=1.93，殖利率=4.70%,LOW,"5 日融資變化 -191，5 日股價報酬 23.46%，5 日法人買賣超 542,147；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,運動休閒；相對 同產業 強弱分數 78.0，5 日相對強弱 16.27%，20 日相對強弱 30.91%；使用產業分類進行同產業相對比較,未見重大資料警訊,候選分級 B，僅供排序與人工檢查,資料完整度可供輔助判斷,檢查停損、流動性與事件風險,未見重大資料警訊；候選分級 B，僅供排序與人工檢查。,,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""candidate_grade"", ""field_value"": ""B"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""decision"", ""field_value"": ""WATCH_ONLY"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""pe_ratio"", ""field_value"": 18.94, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""pb_ratio"", ""field_value"": 1.93, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""dividend_yield"", ""field_value"": 4.7, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""margin_change_5d"", ""field_value"": -191.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""price_return_5d"", ""field_value"": 0.2346041055718475, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""liquidity_score"", ""field_value"": 92.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}]"
2026-06-03,1714,和桐,OK,rule_based,False,10,,化學工業,twse,化學工業,化學工業,industry_relative,0.1286271218185892,0.0599368751283817,PE=15.63，化學工業比較基準中位數約 15.63，約為 1.00 倍；PB=0.77，殖利率=1.80%,LOW,"5 日融資變化 8,506，5 日股價報酬 17.40%，5 日法人買賣超 4,727,928；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,化學工業；相對 同產業 強弱分數 78.0，5 日相對強弱 12.86%，20 日相對強弱 5.99%；使用產業分類進行同產業相對比較,投資風險標籤：融資連增但股價不漲,候選分級 B，僅供排序與人工檢查,資料完整度可供輔助判斷,檢查停損、流動性與事件風險,投資風險標籤：融資連增但股價不漲；候選分級 B，僅供排序與人工檢查。,,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""candidate_grade"", ""field_value"": ""B"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""decision"", ""field_value"": ""WATCH_ONLY"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""pe_ratio"", ""field_value"": 15.63, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""pb_ratio"", ""field_value"": 0.77, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""dividend_yield"", ""field_value"": 1.8, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""margin_change_5d"", ""field_value"": 8506.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""price_return_5d"", ""field_value"": 0.1739594450373534, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""liquidity_score"", ""field_value"": 75.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""risk_flags"", ""field_value"": ""融資連增但股價不漲"", ""confidence"": 0.8, ""warning"": """"}]"
2026-06-03,6272,驊陞,PARTIAL,rule_based,False,9,融資融券資料不足,電子零組件業,twse,電子零組件業,電子零組件業,industry_relative,0.1235624981696094,0.0886047515127612,PE=15.87，電子零組件業比較基準中位數約 27.20，約為 0.58 倍；PB=1.70，殖利率=5.21%,LOW,信用交易資料不足，融資籌碼脈絡採中性,UNKNOWN,False,電子零組件業；相對 同產業 強弱分數 78.0，5 日相對強弱 12.36%，20 日相對強弱 8.86%；使用產業分類進行同產業相對比較,投資風險標籤：流動性偏低；月營收 YoY 明顯衰退；資料不足另列檢查，不視為投資風險,候選分級 D，僅供排序與人工檢查,資料不足：融資融券資料不足,補查資料缺口,投資風險標籤：流動性偏低；月營收 YoY 明顯衰退；資料不足另列檢查，不視為投資風險；候選分級 D，僅供排序與人工檢查。,資料不足時不做強結論；本說明僅供人工確認,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""candidate_grade"", ""field_value"": ""D"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""decision"", ""field_value"": ""NO_TRADE"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""pe_ratio"", ""field_value"": 15.87, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""pb_ratio"", ""field_value"": 1.7, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""dividend_yield"", ""field_value"": 5.21, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""price_return_5d"", ""field_value"": 0.1798245614035087, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""liquidity_score"", ""field_value"": 50.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""risk_flags"", ""field_value"": ""流動性偏低；月營收 YoY 明顯衰退；未通過既有風控"", ""confidence"": 0.8, ""warning"": """"}]"
2026-06-03,2390,云辰,PARTIAL,rule_based,False,8,估值資料不足,其他電子業,twse,其他電子業,其他電子業,industry_relative,0.1574070074434026,0.1602592618425534,估值資料不足，無法判斷 PE 是否偏高,UNKNOWN,"5 日融資變化 306，5 日股價報酬 20.66%，5 日法人買賣超 91,627；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,其他電子業；相對 同產業 強弱分數 78.0，5 日相對強弱 15.74%，20 日相對強弱 16.03%；使用產業分類進行同產業相對比較,投資風險標籤：融資連增但股價不漲；流動性偏低；PE 為空或負值；資料不足另列檢查，不視為投資風險,候選分級 D，僅供排序與人工檢查,資料不足：估值資料不足,確認估值是否合理；補查資料缺口,投資風險標籤：融資連增但股價不漲；流動性偏低；PE 為空或負值；資料不足另列檢查，不視為投資風險；候選分級 D，僅供排序與人工檢查。,資料不足時不做強結論；本說明僅供人工確認,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""candidate_grade"", ""field_value"": ""D"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""decision"", ""field_value"": ""NO_TRADE"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""pb_ratio"", ""field_value"": 0.93, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""margin_change_5d"", ""field_value"": 306.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""price_return_5d"", ""field_value"": 0.2065727699530515, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""liquidity_score"", ""field_value"": 50.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""risk_flags"", ""field_value"": ""融資連增但股價不漲；流動性偏低；PE 為空或負值；未通過既有風控"", ""confidence"": 0.8, ""warning"": """"}]"
2026-06-03,8104,錸寶,PARTIAL,rule_based,False,10,估值資料不足,光電業,twse,光電業,光電業,industry_relative,0.1132026207806403,0.1562797174985092,估值資料不足，無法判斷 PE 是否偏高,UNKNOWN,"5 日融資變化 603，5 日股價報酬 19.73%，5 日法人買賣超 1,784,283；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,光電業；相對 同產業 強弱分數 78.0，5 日相對強弱 11.32%，20 日相對強弱 15.63%；使用產業分類進行同產業相對比較,投資風險標籤：融資連增但股價不漲；PE 為空或負值；EPS 為負；月營收 YoY 明顯衰退；資料不足另列檢查，不視為投資風險,候選分級 D，僅供排序與人工檢查,資料不足：估值資料不足,確認估值是否合理；補查資料缺口,投資風險標籤：融資連增但股價不漲；PE 為空或負值；EPS 為負；月營收 YoY 明顯衰退；資料不足另列檢查，不視為投資風險；候選分級 D，僅供排序與人工檢查。,資料不足時不做強結論；本說明僅供人工確認,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""candidate_grade"", ""field_value"": ""D"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""decision"", ""field_value"": ""NO_TRADE"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""pb_ratio"", ""field_value"": 1.5, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""dividend_yield"", ""field_value"": 0.49, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""margin_change_5d"", ""field_value"": 603.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""price_return_5d"", ""field_value"": 0.1973154362416107, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""liquidity_score"", ""field_value"": 92.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""event_risk_level"", ""field_value"": ""MEDIUM"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""risk_flags"", ""field_value"": ""融資連增但股價不漲；PE 為空或負值；EPS 為負；月營收 YoY 明顯衰退；未通過既有風控"", ""confidence"": 0.8, ""warning"": """"}]"
2026-06-03,8454,富邦媒,OK,rule_based,False,11,,數位雲端,twse,數位雲端,數位雲端,industry_relative,0.32663407158612,0.3822106896749414,PE=25.33，數位雲端比較基準中位數約 36.81，約為 0.69 倍；PB=6.80，殖利率=3.77%,LOW,"5 日融資變化 12，5 日股價報酬 39.05%，5 日法人買賣超 -18,645；未見明顯融資/價格背離，不代表沒有籌碼風險",LOW,False,數位雲端；相對 同產業 強弱分數 78.0，5 日相對強弱 32.66%，20 日相對強弱 38.22%；使用產業分類進行同產業相對比較,投資風險標籤：融資連增但股價不漲；PB 偏高,候選分級 D，僅供排序與人工檢查,資料完整度可供輔助判斷,檢查停損、流動性與事件風險,投資風險標籤：融資連增但股價不漲；PB 偏高；候選分級 D，僅供排序與人工檢查。,,"[{""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""candidate_grade"", ""field_value"": ""D"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""decision"", ""field_value"": ""NO_TRADE"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""pe_ratio"", ""field_value"": 25.33, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""pb_ratio"", ""field_value"": 6.8, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""dividend_yield"", ""field_value"": 3.77, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""margin_change_5d"", ""field_value"": 12.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""price_return_5d"", ""field_value"": 0.3904761904761904, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""liquidity_score"", ""field_value"": 92.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""sector_strength_score"", ""field_value"": 78.0, ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""event_risk_level"", ""field_value"": ""MEDIUM"", ""confidence"": 0.8, ""warning"": """"}, {""source_name"": ""candidate"", ""source_type"": ""csv"", ""source_date"": ""2026-06-03"", ""field_name"": ""risk_flags"", ""field_value"": ""融資連增但股價不漲；PB 偏高；未通過既有風控"", ""confidence"": 0.8, ""warning"": """"}]"
