trade_date,stock_id,stock_name,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,total_institutional_net_buy,foreign_buy_days,investment_trust_buy_days,institutional_buy_ratio,institutional_warning
2026-06-24,9905,大華,57000.0,0.0,0.0,57000.0,,,,
2026-06-24,6657,華安,57000.0,0.0,0.0,57000.0,,,,
2026-06-24,6224,聚鼎,55085.0,0.0,0.0,56085.0,,,,
2026-06-24,4766,南寶,50000.0,11000.0,0.0,55285.0,,,,
2026-06-24,4119,旭富,56330.0,0.0,0.0,54938.0,,,,
2026-06-24,6589,台康生技,58672.0,0.0,0.0,54669.0,,,,
2026-06-24,2723,美食-KY,51388.0,0.0,0.0,54388.0,,,,
2026-06-24,4178,永笙-KY,55899.0,0.0,0.0,53899.0,,,,
2026-06-24,2509,全坤建,54500.0,0.0,0.0,53500.0,,,,
2026-06-24,6782,視陽,53109.0,0.0,0.0,53211.0,,,,
2026-06-24,2429,銘旺科,53000.0,0.0,0.0,53000.0,,,,
2026-06-24,2208,台船,55970.0,0.0,0.0,52970.0,,,,
2026-06-24,00852L,國泰美國道瓊正2,18000.0,0.0,0.0,52641.0,,,,
2026-06-24,00641R,富邦日本反1,0.0,0.0,0.0,52639.0,,,,
2026-06-24,3563,牧德,51556.0,-2000.0,0.0,51293.0,,,,
2026-06-24,2882B,國泰金乙特,50000.0,0.0,0.0,51000.0,,,,
2026-06-24,00714,群益道瓊美國地產,65000.0,0.0,0.0,50720.0,,,,
2026-06-24,00902,中信電池及儲能,-52000.0,0.0,0.0,50677.0,,,,
2026-06-24,6670,復盛應用,47417.0,377093.0,0.0,50093.0,,,,
2026-06-24,1725,元禎,50060.0,0.0,0.0,50060.0,,,,
2026-06-24,6438,迅得,49352.0,0.0,0.0,49875.0,,,,
2026-06-24,00710B,復華彭博非投等債,100000.0,0.0,0.0,49852.0,,,,
2026-06-24,2611,志信,50330.0,0.0,0.0,49330.0,,,,
2026-06-24,5225,東科-KY,50000.0,0.0,0.0,49223.0,,,,
2026-06-24,2617,台航,33000.0,0.0,0.0,49135.0,,,,
2026-06-24,1786,科妍,51029.0,0.0,0.0,49120.0,,,,
2026-06-24,2748,雲品,49986.0,0.0,0.0,48986.0,,,,
2026-06-24,00920,富邦ESG綠色電力,299000.0,0.0,0.0,48598.0,,,,
2026-06-24,6838,台新藥,48430.0,0.0,0.0,48430.0,,,,
2026-06-24,00982T,平衡兆豐台美動能,-1000.0,0.0,0.0,48145.0,,,,
2026-06-24,7786,東方風能,48253.0,0.0,0.0,47253.0,,,,
2026-06-24,1473,台南,47000.0,0.0,0.0,47000.0,,,,
2026-06-24,2101,南港,45000.0,0.0,0.0,47000.0,,,,
2026-06-24,1737,臺鹽,46214.0,0.0,0.0,46214.0,,,,
2026-06-24,2477,美隆電,48000.0,0.0,0.0,46000.0,,,,
2026-06-24,6958,日盛台駿,42000.0,0.0,0.0,46000.0,,,,
2026-06-24,8039,台虹,-18777.0,0.0,0.0,45592.0,,,,
2026-06-24,1524,耿鼎,45500.0,0.0,0.0,45500.0,,,,
2026-06-24,8374,羅昇,48117.0,0.0,0.0,45398.0,,,,
2026-06-24,2911,麗嬰房,78000.0,0.0,0.0,45000.0,,,,
2026-06-24,2433,互盛電,44951.0,0.0,0.0,44951.0,,,,
2026-06-24,4566,時碩工業,43761.0,0.0,0.0,44760.0,,,,
2026-06-24,6216,居易,45000.0,0.0,0.0,44712.0,,,,
2026-06-24,6558,興能高,44000.0,0.0,0.0,44000.0,,,,
2026-06-24,1733,五鼎,44000.0,0.0,0.0,44000.0,,,,
2026-06-24,6133,金橋,43902.0,0.0,0.0,43902.0,,,,
2026-06-24,6698,旭暉應材,43000.0,0.0,0.0,43192.0,,,,
2026-06-24,00666R,富邦恒生國企反1,-1000.0,0.0,0.0,43000.0,,,,
2026-06-24,4576,大銀微系統,68127.0,0.0,0.0,42492.0,,,,
2026-06-24,5292,華懋,46000.0,-1000.0,0.0,42270.0,,,,
2026-06-24,2704,國賓,41552.0,0.0,0.0,41552.0,,,,
2026-06-24,4195,基米-創,41000.0,0.0,0.0,41000.0,,,,
2026-06-24,4961,天鈺,21235.0,17000.0,0.0,40960.0,,,,
2026-06-24,3030,德律,33727.0,1000.0,0.0,39395.0,,,,
2026-06-24,5434,崇越,88377.0,-51000.0,0.0,38831.0,,,,
2026-06-24,2480,敦陽科,42000.0,-3426.0,0.0,38641.0,,,,
2026-06-24,7803,雲象科技-創,38000.0,0.0,0.0,38000.0,,,,
2026-06-24,1615,大山,38000.0,0.0,0.0,38000.0,,,,
2026-06-24,3528,安馳,41786.0,0.0,0.0,37785.0,,,,
2026-06-24,3305,昇貿,31885.0,0.0,0.0,37233.0,,,,
2026-06-24,4736,泰博,37500.0,0.0,0.0,36500.0,,,,
2026-06-24,9935,慶豐富,36500.0,0.0,0.0,36500.0,,,,
2026-06-24,6451,訊芯-KY,41842.0,-2000.0,0.0,36367.0,,,,
2026-06-24,00651R,復華香港反1,-34000.0,0.0,0.0,36150.0,,,,
2026-06-24,00771,元大US高息特別股,0.0,0.0,0.0,36000.0,,,,
2026-06-24,6931,青松健康,35000.0,0.0,0.0,36000.0,,,,
2026-06-24,0051,元大中型100,-999.0,0.0,0.0,35941.0,,,,
2026-06-24,00963,中信全球高股息,400000.0,0.0,0.0,35000.0,,,,
2026-06-24,5907,大洋-KY,35000.0,0.0,0.0,35000.0,,,,
2026-06-24,1909,榮成,15803.0,0.0,0.0,34803.0,,,,
2026-06-24,3004,豐達科,35660.0,0.0,0.0,34289.0,,,,
2026-06-24,1340,勝悅-KY,34000.0,0.0,0.0,34000.0,,,,
2026-06-24,2102,泰豐,32500.0,0.0,0.0,33500.0,,,,
2026-06-24,1442,名軒,32000.0,0.0,0.0,32970.0,,,,
2026-06-24,1215,卜蜂,35000.0,0.0,0.0,32832.0,,,,
2026-06-24,1773,勝一,30254.0,0.0,0.0,32521.0,,,,
2026-06-24,2114,鑫永銓,32000.0,0.0,0.0,32000.0,,,,
2026-06-24,1103,嘉泥,32500.0,0.0,0.0,31500.0,,,,
2026-06-24,1232,大統益,30500.0,0.0,0.0,31500.0,,,,
2026-06-24,1219,福壽,32000.0,0.0,0.0,31000.0,,,,
2026-06-24,6928,攸泰科技,31000.0,0.0,0.0,31000.0,,,,
2026-06-24,5484,慧友,35000.0,-3000.0,0.0,31000.0,,,,
2026-06-24,6579,研揚,35020.0,0.0,0.0,30870.0,,,,
2026-06-24,1419,新紡,23500.0,0.0,0.0,30502.0,,,,
2026-06-24,00634R,富邦上証反1,0.0,0.0,0.0,30001.0,,,,
2026-06-24,1583,程泰,29000.0,0.0,0.0,29000.0,,,,
2026-06-24,3024,憶聲,30000.0,0.0,0.0,29000.0,,,,
2026-06-24,6869,雲豹能源,-23000.0,0.0,0.0,28924.0,,,,
2026-06-24,5608,四維航,28754.0,0.0,0.0,28754.0,,,,
2026-06-24,6890,來億-KY,34000.0,0.0,0.0,28496.0,,,,
2026-06-24,1417,嘉裕,30000.0,0.0,0.0,28000.0,,,,
2026-06-24,2722,夏都,28500.0,0.0,0.0,27500.0,,,,
2026-06-24,2506,太設,27000.0,0.0,0.0,27000.0,,,,
2026-06-24,6937,天虹,31852.0,0.0,0.0,26791.0,,,,
2026-06-24,1110,東泥,26570.0,0.0,0.0,26570.0,,,,
2026-06-24,1225,福懋油,24500.0,0.0,0.0,26500.0,,,,
2026-06-24,3532,台勝科,14401.0,0.0,0.0,26419.0,,,,
2026-06-24,2438,翔耀,23989.0,0.0,0.0,25989.0,,,,
2026-06-24,1438,三地開發,28500.0,0.0,0.0,25807.0,,,,
2026-06-24,2516,新建,25803.0,0.0,0.0,25803.0,,,,
2026-06-24,2527,宏璟,21000.0,0.0,0.0,25000.0,,,,
2026-06-24,2849,安泰銀,24500.0,0.0,0.0,24500.0,,,,
2026-06-24,3011,今皓,24500.0,0.0,0.0,24500.0,,,,
2026-06-24,00908,富邦入息REITs+,6000.0,0.0,0.0,24321.0,,,,
2026-06-24,9933,中鼎,-12828.0,0.0,0.0,24004.0,,,,
2026-06-24,4438,廣越,24000.0,0.0,0.0,24000.0,,,,
2026-06-24,1731,美吾華,23500.0,0.0,0.0,23500.0,,,,
2026-06-24,3703,欣陸,24500.0,0.0,0.0,23375.0,,,,
2026-06-24,1530,亞崴,20500.0,0.0,0.0,23199.0,,,,
2026-06-24,5533,皇鼎,23000.0,0.0,0.0,23000.0,,,,
2026-06-24,2608,嘉里大榮,21000.0,0.0,0.0,23000.0,,,,
2026-06-24,1616,億泰,21714.0,0.0,0.0,22714.0,,,,
2026-06-24,1618,合機,22120.0,0.0,0.0,22376.0,,,,
2026-06-24,1760,寶齡富錦,22000.0,0.0,0.0,22000.0,,,,
2026-06-24,4414,如興,21998.0,0.0,0.0,21998.0,,,,
2026-06-24,2546,根基,13947.0,0.0,0.0,21947.0,,,,
2026-06-24,00703,台新MSCI中國,0.0,0.0,0.0,21866.0,,,,
2026-06-24,2706,第一店,21500.0,0.0,0.0,21500.0,,,,
2026-06-24,7722,LINEPAY,21678.0,0.0,0.0,21319.0,,,,
2026-06-24,00683L,期元大美元指正2,17000.0,0.0,0.0,21100.0,,,,
2026-06-24,3050,鈺德,17500.0,0.0,0.0,20500.0,,,,
2026-06-24,4148,全宇生技-KY,20000.0,0.0,0.0,20000.0,,,,
2026-06-24,2364,倫飛,20000.0,0.0,0.0,19937.0,,,,
2026-06-24,2912,統一超,-702680.0,725262.0,0.0,19880.0,,,,
2026-06-24,2062,橋椿,20000.0,0.0,0.0,19730.0,,,,
2026-06-24,00701,國泰股利精選30,-227000.0,0.0,0.0,19450.0,,,,
2026-06-24,3652,精聯,19000.0,0.0,0.0,19000.0,,,,
2026-06-24,00962,台新AI優息動能,-236000.0,0.0,0.0,18921.0,,,,
2026-06-24,4916,事欣科,14791.0,0.0,0.0,18566.0,,,,
2026-06-24,2228,劍麟,19134.0,0.0,0.0,18141.0,,,,
2026-06-24,5525,順天,26000.0,0.0,0.0,18000.0,,,,
2026-06-24,1776,展宇,19000.0,0.0,0.0,18000.0,,,,
2026-06-24,1732,毛寶,18000.0,0.0,0.0,18000.0,,,,
2026-06-24,1526,日馳,16000.0,0.0,0.0,18000.0,,,,
2026-06-24,2923,鼎固-KY,15000.0,0.0,0.0,17894.0,,,,
2026-06-24,3686,達能,17771.0,0.0,0.0,17771.0,,,,
2026-06-24,00903,富邦元宇宙,5000.0,0.0,0.0,17617.0,,,,
2026-06-24,1617,榮星,17000.0,0.0,0.0,17092.0,,,,
2026-06-24,3712,永崴投控,16071.0,0.0,0.0,17011.0,,,,
2026-06-24,6504,南六,14000.0,0.0,0.0,17000.0,,,,
2026-06-24,1531,高林股,16500.0,0.0,0.0,16500.0,,,,
2026-06-24,6285,啟碁,983899.0,-889000.0,0.0,16179.0,,,,
2026-06-24,6805,富世達,-79791.0,88000.0,0.0,16127.0,,,,
2026-06-24,6916,華凌,17000.0,0.0,0.0,16000.0,,,,
2026-06-24,9927,泰銘,17000.0,0.0,0.0,16000.0,,,,
2026-06-24,2538,基泰,14000.0,0.0,0.0,16000.0,,,,
2026-06-24,2017,官田鋼,14000.0,0.0,0.0,16000.0,,,,
2026-06-24,1762,中化生,23983.0,0.0,0.0,15983.0,,,,
2026-06-24,3607,谷崧,13501.0,0.0,0.0,15501.0,,,,
2026-06-24,1626,艾美特-KY,15500.0,0.0,0.0,15500.0,,,,
2026-06-24,2514,龍邦,15000.0,0.0,0.0,14029.0,,,,
2026-06-24,2705,六福,14000.0,0.0,0.0,14000.0,,,,
2026-06-24,1459,聯發,14000.0,0.0,0.0,14000.0,,,,
2026-06-24,6965,中傑-KY,14000.0,0.0,0.0,14000.0,,,,
2026-06-24,1805,寶徠,15000.0,0.0,0.0,14000.0,,,,
2026-06-24,1558,伸興,6940.0,0.0,0.0,13835.0,,,,
2026-06-24,3557,嘉威,12700.0,0.0,0.0,13700.0,,,,
2026-06-24,4104,佳醫,13940.0,0.0,0.0,13573.0,,,,
2026-06-24,7821,神數,-1971.0,0.0,0.0,13029.0,,,,
2026-06-24,6790,永豐實,13000.0,0.0,0.0,13000.0,,,,
2026-06-24,9942,茂順,13000.0,0.0,0.0,13000.0,,,,
2026-06-24,1903,士紙,12000.0,0.0,0.0,13000.0,,,,
2026-06-24,6863,永道-KY,13000.0,0.0,0.0,12744.0,,,,
2026-06-24,2034,允強,17000.0,0.0,0.0,12578.0,,,,
2026-06-24,6405,悅城,11762.0,0.0,0.0,12213.0,,,,
2026-06-24,6283,淳安,12000.0,0.0,0.0,12000.0,,,,
2026-06-24,1323,永裕,10000.0,0.0,0.0,12000.0,,,,
2026-06-24,6952,大武山,12000.0,0.0,0.0,12000.0,,,,
2026-06-24,1437,勤益控,12000.0,0.0,0.0,12000.0,,,,
2026-06-24,2601,益航,989.0,0.0,0.0,11989.0,,,,
2026-06-24,3054,立萬利,14000.0,0.0,0.0,11900.0,,,,
2026-06-24,7711,永擎,9000.0,0.0,0.0,11712.0,,,,
2026-06-24,2906,高林,11500.0,0.0,0.0,11500.0,,,,
2026-06-24,4942,嘉彰,12000.0,0.0,0.0,11010.0,,,,
2026-06-24,6416,瑞祺電通,12973.0,0.0,0.0,10973.0,,,,
2026-06-24,7768,頌勝科技,20950.0,0.0,0.0,10950.0,,,,
2026-06-24,6128,上福,13500.0,0.0,0.0,10762.0,,,,
2026-06-24,2459,敦吉,11500.0,0.0,0.0,10500.0,,,,
2026-06-24,9931,欣高,10000.0,0.0,0.0,10339.0,,,,
2026-06-24,6552,易華電,10310.0,0.0,0.0,10310.0,,,,
2026-06-24,9914,美利達,13698.0,0.0,0.0,10016.0,,,,
2026-06-24,8463,潤泰材,10000.0,0.0,0.0,10000.0,,,,
2026-06-24,9918,欣天然,10000.0,0.0,0.0,10000.0,,,,
2026-06-24,1535,中宇,10000.0,0.0,0.0,10000.0,,,,
2026-06-24,3150,鈺寶-創,3000.0,0.0,0.0,10000.0,,,,
2026-06-24,2945,三商家購,10000.0,0.0,0.0,10000.0,,,,
2026-06-24,2613,中櫃,11000.0,0.0,0.0,10000.0,,,,
2026-06-24,9943,好樂迪,10000.0,0.0,0.0,10000.0,,,,
2026-06-24,4106,雃博,11500.0,0.0,0.0,9830.0,,,,
2026-06-24,2109,華豐,9500.0,0.0,0.0,9500.0,,,,
2026-06-24,00647L,元大S&P500正2,1000.0,0.0,0.0,9317.0,,,,
2026-06-24,00731,復華富時高息低波,-1000.0,0.0,0.0,9263.0,,,,
2026-06-24,6117,迎廣,14190.0,0.0,0.0,9190.0,,,,
2026-06-24,6914,阜爾運通,9170.0,0.0,0.0,9170.0,,,,
2026-06-24,2545,皇翔,9095.0,0.0,0.0,9095.0,,,,
2026-06-24,2072,世紀風電,55000.0,-45000.0,0.0,9000.0,,,,
2026-06-24,8072,陞泰,8000.0,0.0,0.0,9000.0,,,,
2026-06-24,1454,台富,7000.0,0.0,0.0,9000.0,,,,
2026-06-24,6112,邁達特,5000.0,0.0,0.0,8679.0,,,,
2026-06-24,1517,利奇,7500.0,0.0,0.0,8541.0,,,,
2026-06-24,8045,達運光電,8502.0,0.0,0.0,8467.0,,,,
2026-06-24,1467,南緯,8000.0,0.0,0.0,8000.0,,,,
2026-06-24,9912,偉聯,9000.0,0.0,0.0,8000.0,,,,
2026-06-24,1726,永記,8000.0,0.0,0.0,8000.0,,,,
2026-06-24,1730,花仙子,8000.0,0.0,0.0,8000.0,,,,
2026-06-24,6426,統新,6187.0,0.0,0.0,7187.0,,,,
2026-06-24,8940,新天地,7100.0,0.0,0.0,7100.0,,,,
2026-06-24,1817,凱撒衛,7000.0,0.0,0.0,7000.0,,,,
2026-06-24,2012,春雨,6000.0,0.0,0.0,7000.0,,,,
2026-06-24,5538,東明-KY,6000.0,0.0,0.0,7000.0,,,,
2026-06-24,4771,望隼,8000.0,0.0,0.0,7000.0,,,,
2026-06-24,4133,亞諾法,7000.0,0.0,0.0,7000.0,,,,
2026-06-24,3593,力銘,7000.0,0.0,0.0,7000.0,,,,
2026-06-24,2236,百達-KY,7000.0,0.0,0.0,7000.0,,,,
2026-06-24,4588,玖鼎電力,7000.0,0.0,0.0,7000.0,,,,
2026-06-24,2427,三商電,7000.0,0.0,0.0,7000.0,,,,
2026-06-24,3266,昇陽,7000.0,0.0,0.0,7000.0,,,,
2026-06-24,6921,嘉雨思-創,6000.0,0.0,0.0,6673.0,,,,
2026-06-24,00653L,富邦印度正2,-1000.0,0.0,0.0,6569.0,,,,
2026-06-24,1235,興泰,6500.0,0.0,0.0,6500.0,,,,
2026-06-24,6933,AMAX-KY,5980.0,0.0,0.0,6273.0,,,,
2026-06-24,00730,富邦臺灣優質高息,-11000.0,0.0,0.0,6185.0,,,,
2026-06-24,2548,華固,137180.0,-132000.0,0.0,6145.0,,,,
2026-06-24,3419,譁裕,5000.0,0.0,0.0,6000.0,,,,
2026-06-24,4994,傳奇,7000.0,0.0,0.0,6000.0,,,,
2026-06-24,6534,正瀚-創,5000.0,0.0,0.0,6000.0,,,,
2026-06-24,1906,寶隆,8000.0,0.0,0.0,6000.0,,,,
2026-06-24,6591,動力-KY,6017.0,0.0,0.0,5936.0,,,,
2026-06-24,6854,錼創科技-KY創,9030.0,0.0,0.0,5803.0,,,,
2026-06-24,2488,漢平,4474.0,0.0,0.0,5474.0,,,,
2026-06-24,7610,聯友金屬-創,14450.0,0.0,0.0,5440.0,,,,
2026-06-24,00739,元大MSCI A股,20000.0,0.0,0.0,5254.0,,,,
2026-06-24,2028,威致,-9000.0,0.0,0.0,5000.0,,,,
2026-06-24,00682U,期元大美元指數,0.0,0.0,0.0,5000.0,,,,
2026-06-24,7732,金興精密,5000.0,0.0,0.0,5000.0,,,,
2026-06-24,1324,地球,5000.0,0.0,0.0,5000.0,,,,
2026-06-24,9930,中聯資源,7000.0,0.0,0.0,5000.0,,,,
2026-06-24,3432,台端,6000.0,0.0,0.0,5000.0,,,,
2026-06-24,2881C,富邦金丙特,5000.0,0.0,0.0,5000.0,,,,
2026-06-24,2382,廣達,-2668196.0,2706000.0,0.0,4976.0,,,,
2026-06-24,00678,群益那斯達克生技,-380000.0,0.0,0.0,4961.0,,,,
2026-06-24,00728,第一金工業30,-37000.0,0.0,0.0,4943.0,,,,
2026-06-24,00709,富邦歐洲,0.0,0.0,0.0,4928.0,,,,
2026-06-24,4904,遠傳,-19983861.0,18985000.0,0.0,4683.0,,,,
2026-06-24,1712,興農,1765.0,0.0,0.0,4524.0,,,,
2026-06-24,1468,昶和,5523.0,0.0,0.0,4523.0,,,,
2026-06-24,2612,中航,11104.0,0.0,0.0,4004.0,,,,
2026-06-24,2910,統領,4000.0,0.0,0.0,4000.0,,,,
2026-06-24,2314,台揚,4000.0,0.0,0.0,4000.0,,,,
2026-06-24,4560,強信-KY,3000.0,0.0,0.0,4000.0,,,,
2026-06-24,3494,誠研,4000.0,0.0,0.0,4000.0,,,,
2026-06-24,1236,宏亞,4000.0,0.0,0.0,4000.0,,,,
2026-06-24,1752,南光,-1000.0,0.0,0.0,4000.0,,,,
2026-06-24,006206,元大上證50,-1000.0,0.0,0.0,3987.0,,,,
2026-06-24,6957,裕慶-KY,3000.0,0.0,0.0,3574.0,,,,
2026-06-24,1783,和康生,500.0,0.0,0.0,3500.0,,,,
2026-06-24,2247,汎德永業,3480.0,0.0,0.0,3480.0,,,,
2026-06-24,2431,聯昌,3502.0,0.0,0.0,3436.0,,,,
2026-06-24,4572,駐龍,3187.0,0.0,0.0,3187.0,,,,
2026-06-24,6666,羅麗芬-KY,3000.0,0.0,0.0,3000.0,,,,
2026-06-24,2008,高興昌,5000.0,0.0,0.0,3000.0,,,,
2026-06-24,1418,東華,3000.0,0.0,0.0,3000.0,,,,
2026-06-24,7736,虎山,3000.0,0.0,0.0,3000.0,,,,
2026-06-24,6936,永鴻生技,2000.0,0.0,0.0,3000.0,,,,
2026-06-24,910861,神州-DR,3000.0,0.0,0.0,3000.0,,,,
2026-06-24,1233,天仁,3000.0,0.0,0.0,3000.0,,,,
2026-06-24,1413,宏洲,3000.0,0.0,0.0,3000.0,,,,
2026-06-24,6606,建德工業,3000.0,0.0,0.0,3000.0,,,,
2026-06-24,9902,台火,5000.0,0.0,0.0,2936.0,,,,
2026-06-24,6281,全國電,3869.0,0.0,0.0,2869.0,,,,
2026-06-24,00657,國泰日經225,-26911.0,0.0,0.0,2694.0,,,,
2026-06-24,3416,融程電,6080.0,0.0,0.0,2295.0,,,,
2026-06-24,8462,柏文,2290.0,0.0,0.0,2290.0,,,,
2026-06-24,6277,宏正,3041.0,0.0,0.0,2003.0,,,,
2026-06-24,1315,達新,3000.0,0.0,0.0,2000.0,,,,
2026-06-24,1341,富林-KY,2000.0,0.0,0.0,2000.0,,,,
2026-06-24,6625,必應,2000.0,0.0,0.0,2000.0,,,,
2026-06-24,5906,台南-KY,2000.0,0.0,0.0,2000.0,,,,
2026-06-24,1614,三洋電,2000.0,0.0,0.0,2000.0,,,,
2026-06-24,8466,美吉吉-KY,2000.0,0.0,0.0,2000.0,,,,
2026-06-24,8467,波力-KY,2000.0,0.0,0.0,2000.0,,,,
2026-06-24,8487,愛爾達-創,2000.0,0.0,0.0,2000.0,,,,
2026-06-24,6918,愛派司,2000.0,0.0,0.0,2000.0,,,,
2026-06-24,1441,大東,2000.0,0.0,0.0,2000.0,,,,
2026-06-24,1472,三洋實業,2000.0,0.0,0.0,2000.0,,,,
2026-06-24,01004T,土銀富邦R2,2000.0,0.0,0.0,2000.0,,,,
2026-06-24,6655,科定,2000.0,0.0,0.0,2000.0,,,,
2026-06-24,2891B,中信金乙特,0.0,0.0,0.0,2000.0,,,,
2026-06-24,9929,秋雨,3000.0,0.0,0.0,1818.0,,,,
2026-06-24,2250,IKKA-KY,1960.0,0.0,0.0,1790.0,,,,
2026-06-24,2642,宅配通,1500.0,0.0,0.0,1500.0,,,,
2026-06-24,2373,震旦行,1500.0,0.0,0.0,1500.0,,,,
2026-06-24,1220,台榮,-1500.0,0.0,0.0,1500.0,,,,
2026-06-24,00702,國泰標普低波高息,0.0,0.0,0.0,1397.0,,,,
2026-06-24,2031,新光鋼,18000.0,-11502.0,0.0,1367.0,,,,
2026-06-24,4441,振大環球,1180.0,0.0,0.0,1180.0,,,,
2026-06-24,6830,汎銓,-2323.0,0.0,0.0,1059.0,,,,
2026-06-24,00684R,期元大美元指反1,0.0,0.0,0.0,1058.0,,,,
2026-06-24,6924,榮惠-KY創,0.0,0.0,0.0,1000.0,,,,
2026-06-24,6934,心誠鎂,2000.0,0.0,0.0,1000.0,,,,
2026-06-24,1439,雋揚,1000.0,0.0,0.0,1000.0,,,,
2026-06-24,1410,南染,-1000.0,0.0,0.0,1000.0,,,,
2026-06-24,1474,弘裕,1000.0,0.0,0.0,1000.0,,,,
2026-06-24,1475,業旺,1000.0,0.0,0.0,1000.0,,,,
2026-06-24,6201,亞弘電,1000.0,0.0,0.0,1000.0,,,,
2026-06-24,2712,遠雄來,2000.0,0.0,0.0,1000.0,,,,
2026-06-24,2881B,富邦金乙特,0.0,0.0,0.0,1000.0,,,,
2026-06-24,2904,匯僑,1000.0,0.0,0.0,1000.0,,,,
2026-06-24,3164,景岳,0.0,0.0,0.0,1000.0,,,,
2026-06-24,4930,燦星網,1000.0,0.0,0.0,1000.0,,,,
2026-06-24,1457,宜進,4752.0,0.0,0.0,752.0,,,,
2026-06-24,00707R,期元大S&P日圓反1,0.0,0.0,0.0,400.0,,,,
2026-06-24,2453,凌群,-883.0,0.0,0.0,117.0,,,,
2026-06-24,1516,川飛,0.0,0.0,0.0,1.0,,,,
2026-06-24,1443,立益物流,1000.0,0.0,0.0,0.0,,,,
2026-06-24,2414,精技,-41000.0,0.0,0.0,0.0,,,,
2026-06-24,5546,永固-KY,0.0,0.0,0.0,0.0,,,,
2026-06-24,5306,桂盟,-1000.0,0.0,0.0,0.0,,,,
2026-06-24,6464,台數科,0.0,0.0,0.0,0.0,,,,
2026-06-24,1470,大統新創,0.0,0.0,0.0,0.0,,,,
2026-06-24,00681R,元大美債20反1,0.0,0.0,0.0,0.0,,,,
2026-06-24,00711B,復華彭博新興債,-1187.0,0.0,0.0,0.0,,,,
2026-06-24,00643K,群益深証中小+R,0.0,0.0,0.0,0.0,,,,
2026-06-24,00636K,國泰中國A50+U,0.0,0.0,0.0,0.0,,,,
2026-06-24,00668K,國泰美國道瓊+U,0.0,0.0,0.0,0.0,,,,
2026-06-24,00657K,國泰日經225+U,0.0,0.0,0.0,0.0,,,,
2026-06-24,00625K,富邦上証+R,0.0,0.0,0.0,0.0,,,,
2026-06-24,1466,聚隆,-7000.0,0.0,0.0,0.0,,,,
2026-06-24,1203,味王,0.0,0.0,0.0,0.0,,,,
2026-06-24,8443,阿瘦,0.0,0.0,0.0,0.0,,,,
2026-06-24,6671,三能-KY,0.0,0.0,0.0,-29.0,,,,
2026-06-24,00943,兆豐電子高息等權,-238000.0,0.0,0.0,-143.0,,,,
2026-06-24,6908,宏碁遊戲-創,0.0,0.0,0.0,-151.0,,,,
2026-06-24,2029,盛餘,701.0,0.0,0.0,-299.0,,,,
2026-06-24,2496,卓越,500.0,0.0,0.0,-500.0,,,,
2026-06-24,6581,鋼聯,-500.0,0.0,0.0,-500.0,,,,
2026-06-24,6205,詮欣,-564.0,0.0,0.0,-564.0,,,,
2026-06-24,4583,台灣精銳,2000.0,0.0,0.0,-797.0,,,,
2026-06-24,6142,友勁,1065.0,0.0,0.0,-935.0,,,,
2026-06-24,6771,平和環保-創,-1000.0,0.0,0.0,-1000.0,,,,
2026-06-24,4581,光隆精密-KY,-1000.0,0.0,0.0,-1000.0,,,,
2026-06-24,4439,冠星-KY,-1000.0,0.0,0.0,-1000.0,,,,
2026-06-24,2254,巨鎧精密-創,0.0,0.0,0.0,-1000.0,,,,
2026-06-24,00660,元大歐洲50,0.0,0.0,0.0,-1000.0,,,,
2026-06-24,1339,昭輝,-2000.0,0.0,0.0,-1041.0,,,,
2026-06-24,6756,威鋒電子,-71.0,0.0,0.0,-1071.0,,,,
2026-06-24,006204,永豐臺灣加權,9000.0,0.0,0.0,-1117.0,,,,
2026-06-24,8488,吉源-KY,-1500.0,0.0,0.0,-1500.0,,,,
2026-06-24,00645,富邦日本,-2826.0,0.0,0.0,-1874.0,,,,
2026-06-24,2024,志聯,-2000.0,0.0,0.0,-2000.0,,,,
2026-06-24,00851,台新全球AI,-5000.0,0.0,0.0,-2000.0,,,,
2026-06-24,6969,成信實業*-創,-1000.0,0.0,0.0,-2000.0,,,,
2026-06-24,6988,威力暘-創,0.0,0.0,0.0,-2000.0,,,,
2026-06-24,1521,大億,-7000.0,0.0,0.0,-2000.0,,,,
2026-06-24,1537,廣隆,-1000.0,0.0,0.0,-2000.0,,,,
2026-06-24,4440,宜新實業,-2068.0,0.0,0.0,-2068.0,,,,
2026-06-24,2227,裕日車,-2335.0,0.0,0.0,-2335.0,,,,
2026-06-24,1525,江申,-2500.0,0.0,0.0,-2394.0,,,,
2026-06-24,5007,三星,-2480.0,0.0,0.0,-2480.0,,,,
2026-06-24,6183,關貿,-1061.0,0.0,0.0,-2502.0,,,,
2026-06-24,00668,國泰美國道瓊,0.0,0.0,0.0,-2678.0,,,,
2026-06-24,020000,富邦特選蘋果N,0.0,0.0,0.0,-3000.0,,,,
2026-06-24,1539,巨庭,-10000.0,0.0,0.0,-3000.0,,,,
2026-06-24,9955,佳龍,-3000.0,0.0,0.0,-3000.0,,,,
2026-06-24,6955,邦睿生技-創,0.0,0.0,0.0,-3000.0,,,,
2026-06-24,6136,富爾特,-4000.0,0.0,0.0,-3000.0,,,,
2026-06-24,2901,欣欣,-3000.0,0.0,0.0,-3000.0,,,,
